{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 128, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 901, 'g5': 623, 'g6': 772}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 104, 'g5': 261, 'g6': 17}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 313, 'g5': 0, 'g6': 508}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 543, 'g5': 475, 'g6': 557}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 230, 'g5': 947, 'g6': 946}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 96, 'g5': 203, 'g6': 132}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 710, 'g5': 947, 'g6': 325}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 167, 'g5': 711, 'g6': 711}
{'g1': 6, 'g2': 168, 'g3': 0, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 0, 'g2': 999, 'g3': 954, 'g4': 999, 'g5': 999, 'g6': 999}
{'g1': 0, 'g2': 996, 'g3': 996, 'g4': 996, 'g5': 996, 'g6': 996}
{'g1': 0, 'g2': 785, 'g3': 785, 'g4': 784, 'g5': 830, 'g6': 943}
{'g1': 0, 'g2': 677, 'g3': 183, 'g4': 847, 'g5': 832, 'g6': 997}
{'g1': 8, 'g2': 850, 'g3': 885, 'g4': 937, 'g5': 953, 'g6': 951}
{'g1': 0, 'g2': 583, 'g3': 241, 'g4': 979, 'g5': 998, 'g6': 998}
{'g1': 0, 'g2': 994, 'g3': 994, 'g4': 994, 'g5': 994, 'g6': 994}
{'g1': 83, 'g2': 86, 'g3': 94, 'g4': 946, 'g5': 809, 'g6': 611}
{'g1': 26, 'g2': 0, 'g3': 835, 'g4': 999, 'g5': 966, 'g6': 950}
{'g1': 0, 'g2': 0, 'g3': 997, 'g4': 997, 'g5': 997, 'g6': 997}
{'g1': 53, 'g2': 0, 'g3': 364, 'g4': 494, 'g5': 921, 'g6': 912}
{'g1': 22, 'g2': 0, 'g3': 368, 'g4': 776, 'g5': 999, 'g6': 999}
{'g1': 0, 'g2': 876, 'g3': 999, 'g4': 999, 'g5': 999, 'g6': 999}
{'g1': 55, 'g2': 494, 'g3': 167, 'g4': 970, 'g5': 845, 'g6': 974}
{'g1': 11, 'g2': 1000, 'g3': 928, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 0, 'g2': 997, 'g3': 997, 'g4': 997, 'g5': 997, 'g6': 997}
{'g1': 60, 'g2': 472, 'g3': 472, 'g4': 931, 'g5': 867, 'g6': 927}
{'g1': 76, 'g2': 0, 'g3': 513, 'g4': 995, 'g5': 819, 'g6': 995}
{'g1': 0, 'g2': 0, 'g3': 1000, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 12, 'g2': 0, 'g3': 958, 'g4': 863, 'g5': 999, 'g6': 941}
{'g1': 0, 'g2': 495, 'g3': 0, 'g4': 995, 'g5': 997, 'g6': 993}
{'g1': 0, 'g2': 997, 'g3': 808, 'g4': 997, 'g5': 997, 'g6': 993}
{'g1': 0, 'g2': 720, 'g3': 723, 'g4': 955, 'g5': 835, 'g6': 964}
{'g1': 42, 'g2': 5, 'g3': 0, 'g4': 996, 'g5': 512, 'g6': 996}
{'g1': 26, 'g2': 12, 'g3': 699, 'g4': 995, 'g5': 995, 'g6': 995}
{'g1': 0, 'g2': 0, 'g3': 729, 'g4': 913, 'g5': 749, 'g6': 729}
{'g1': 8, 'g2': 0, 'g3': 0, 'g4': 996, 'g5': 719, 'g6': 446}
{'g1': 0, 'g2': 0, 'g3': 925, 'g4': 999, 'g5': 999, 'g6': 484}
{'g1': 0, 'g2': 0, 'g3': 584, 'g4': 852, 'g5': 968, 'g6': 518}
{'g1': 101, 'g2': 0, 'g3': 502, 'g4': 999, 'g5': 999, 'g6': 899}
{'g1': 0, 'g2': 0, 'g3': 726, 'g4': 942, 'g5': 949, 'g6': 803}
{'g1': 33, 'g2': 0, 'g3': 346, 'g4': 994, 'g5': 994, 'g6': 924}
{'g1': 0, 'g2': 0, 'g3': 853, 'g4': 853, 'g5': 853, 'g6': 938}
{'g1': 266, 'g2': 0, 'g3': 0, 'g4': 825, 'g5': 898, 'g6': 993}
{'g1': 101, 'g2': 0, 'g3': 574, 'g4': 991, 'g5': 991, 'g6': 991}
{'g1': 9, 'g2': 0, 'g3': 476, 'g4': 777, 'g5': 976, 'g6': 950}
{'g1': 0, 'g2': 895, 'g3': 679, 'g4': 987, 'g5': 998, 'g6': 998}
{'g1': 0, 'g2': 777, 'g3': 777, 'g4': 965, 'g5': 921, 'g6': 857}
{'g1': 10, 'g2': 0, 'g3': 406, 'g4': 997, 'g5': 941, 'g6': 965}
{'g1': 0, 'g2': 0, 'g3': 905, 'g4': 956, 'g5': 920, 'g6': 970}
{'g1': 0, 'g2': 632, 'g3': 348, 'g4': 822, 'g5': 895, 'g6': 997}
{'g1': 0, 'g2': 987, 'g3': 987, 'g4': 987, 'g5': 987, 'g6': 987}
{'g1': 35, 'g2': 468, 'g3': 468, 'g4': 896, 'g5': 889, 'g6': 806}
{'g1': 28, 'g2': 0, 'g3': 450, 'g4': 974, 'g5': 891, 'g6': 949}
{'g1': 0, 'g2': 0, 'g3': 998, 'g4': 998, 'g5': 963, 'g6': 998}
{'g1': 0, 'g2': 0, 'g3': 119, 'g4': 860, 'g5': 956, 'g6': 119}
{'g1': 27, 'g2': 0, 'g3': 993, 'g4': 998, 'g5': 995, 'g6': 765}
{'g1': 24, 'g2': 0, 'g3': 358, 'g4': 972, 'g5': 825, 'g6': 974}
{'g1': 0, 'g2': 0, 'g3': 768, 'g4': 965, 'g5': 977, 'g6': 999}
{'g1': 42, 'g2': 0, 'g3': 429, 'g4': 826, 'g5': 889, 'g6': 884}
{'g1': 0, 'g2': 0, 'g3': 749, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 0, 'g2': 0, 'g3': 539, 'g4': 851, 'g5': 869, 'g6': 944}
{'g1': 0, 'g2': 0, 'g3': 600, 'g4': 923, 'g5': 995, 'g6': 995}
{'g1': 111, 'g2': 0, 'g3': 418, 'g4': 949, 'g5': 845, 'g6': 957}
{'g1': 10, 'g2': 271, 'g3': 553, 'g4': 836, 'g5': 978, 'g6': 862}
{'g1': 0, 'g2': 676, 'g3': 611, 'g4': 969, 'g5': 985, 'g6': 768}
{'g1': 0, 'g2': 955, 'g3': 955, 'g4': 955, 'g5': 955, 'g6': 959}
{'g1': 82, 'g2': 0, 'g3': 29, 'g4': 982, 'g5': 918, 'g6': 982}
{'g1': 6, 'g2': 0, 'g3': 999, 'g4': 999, 'g5': 379, 'g6': 999}
{'g1': 0, 'g2': 0, 'g3': 212, 'g4': 708, 'g5': 579, 'g6': 739}
{'g1': 77, 'g2': 0, 'g3': 628, 'g4': 956, 'g5': 940, 'g6': 862}
{'g1': 37, 'g2': 0, 'g3': 242, 'g4': 992, 'g5': 940, 'g6': 945}
{'g1': 0, 'g2': 0, 'g3': 996, 'g4': 996, 'g5': 996, 'g6': 996}
{'g1': 22, 'g2': 0, 'g3': 343, 'g4': 884, 'g5': 854, 'g6': 690}
{'g1': 6, 'g2': 0, 'g3': 580, 'g4': 999, 'g5': 999, 'g6': 598}
{'g1': 8, 'g2': 0, 'g3': 769, 'g4': 825, 'g5': 928, 'g6': 884}
{'g1': 80, 'g2': 0, 'g3': 396, 'g4': 957, 'g5': 858, 'g6': 994}
{'g1': 755, 'g2': 0, 'g3': 918, 'g4': 918, 'g5': 891, 'g6': 918}
{'g1': 10, 'g2': 0, 'g3': 0, 'g4': 589, 'g5': 962, 'g6': 983}
{'g1': 33, 'g2': 0, 'g3': 934, 'g4': 997, 'g5': 895, 'g6': 997}
{'g1': 0, 'g2': 0, 'g3': 230, 'g4': 715, 'g5': 792, 'g6': 930}
{'g1': 4, 'g2': 0, 'g3': 834, 'g4': 996, 'g5': 492, 'g6': 996}
{'g1': 0, 'g2': 0, 'g3': 870, 'g4': 905, 'g5': 884, 'g6': 925}
{'g1': 12, 'g2': 0, 'g3': 101, 'g4': 999, 'g5': 999, 'g6': 696}
{'g1': 0, 'g2': 0, 'g3': 982, 'g4': 982, 'g5': 982, 'g6': 982}
{'g1': 47, 'g2': 0, 'g3': 594, 'g4': 913, 'g5': 769, 'g6': 794}
{'g1': 36, 'g2': 0, 'g3': 518, 'g4': 996, 'g5': 996, 'g6': 850}
{'g1': 0, 'g2': 0, 'g3': 995, 'g4': 995, 'g5': 995, 'g6': 995}
{'g1': 23, 'g2': 0, 'g3': 539, 'g4': 702, 'g5': 702, 'g6': 821}
{'g1': 128, 'g2': 0, 'g3': 291, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 0, 'g2': 0, 'g3': 998, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 0, 'g2': 0, 'g3': 730, 'g4': 825, 'g5': 849, 'g6': 781}
{'g1': 92, 'g2': 0, 'g3': 85, 'g4': 997, 'g5': 997, 'g6': 803}
{'g1': 999, 'g2': 0, 'g3': 999, 'g4': 999, 'g5': 999, 'g6': 999}
{'g1': 410, 'g2': 0, 'g3': 410, 'g4': 778, 'g5': 654, 'g6': 823}
{'g1': 0, 'g2': 0, 'g3': 676, 'g4': 999, 'g5': 876, 'g6': 999}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 591, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 733, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 160, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 432, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 320}
{'g1': 0, 'g2': 0, 'g3': 230, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 492, 'g4': 0, 'g5': 0, 'g6': 71}
{'g1': 0, 'g2': 0, 'g3': 62, 'g4': 0, 'g5': 62, 'g6': 824}
{'g1': 0, 'g2': 0, 'g3': 659, 'g4': 0, 'g5': 659, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 840, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 448}
{'g1': 0, 'g2': 0, 'g3': 578, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 603, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 734, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 107, 'g4': 0, 'g5': 983, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 101, 'g4': 0, 'g5': 709, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 683, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 905, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 932, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 542, 'g4': 0, 'g5': 0, 'g6': 423}
{'g1': 0, 'g2': 0, 'g3': 110, 'g4': 0, 'g5': 865, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 691, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 866, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 486, 'g4': 0, 'g5': 0, 'g6': 879}
{'g1': 0, 'g2': 0, 'g3': 114, 'g4': 0, 'g5': 0, 'g6': 71}
{'g1': 0, 'g2': 0, 'g3': 659, 'g4': 0, 'g5': 659, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 673, 'g4': 0, 'g5': 0, 'g6': 79}
{'g1': 0, 'g2': 0, 'g3': 85, 'g4': 0, 'g5': 800, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 932, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 659, 'g4': 0, 'g5': 659, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 843, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 179, 'g4': 0, 'g5': 989, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 905, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 659, 'g4': 0, 'g5': 659, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 635, 'g4': 0, 'g5': 0, 'g6': 651}
{'g1': 0, 'g2': 0, 'g3': 923, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 179, 'g4': 0, 'g5': 989, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 660, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 658, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 492, 'g4': 0, 'g5': 0, 'g6': 71}
{'g1': 0, 'g2': 0, 'g3': 635, 'g4': 0, 'g5': 0, 'g6': 651}
{'g1': 0, 'g2': 0, 'g3': 72, 'g4': 0, 'g5': 781, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 867, 'g4': 0, 'g5': 0, 'g6': 721}
{'g1': 0, 'g2': 0, 'g3': 635, 'g4': 0, 'g5': 0, 'g6': 651}
{'g1': 0, 'g2': 0, 'g3': 105, 'g4': 0, 'g5': 924, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 886, 'g4': 0, 'g5': 0, 'g6': 903}
{'g1': 0, 'g2': 0, 'g3': 887, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 905, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 635, 'g4': 0, 'g5': 0, 'g6': 651}
{'g1': 0, 'g2': 0, 'g3': 879, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 179, 'g4': 0, 'g5': 488, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 843, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 874, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 399, 'g4': 0, 'g5': 0, 'g6': 958}
{'g1': 0, 'g2': 0, 'g3': 924, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 805, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 874, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 866, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 494, 'g4': 0, 'g5': 0, 'g6': 811}
{'g1': 0, 'g2': 0, 'g3': 804, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 635, 'g4': 0, 'g5': 0, 'g6': 651}
{'g1': 0, 'g2': 0, 'g3': 879, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 494, 'g4': 0, 'g5': 0, 'g6': 811}
{'g1': 0, 'g2': 0, 'g3': 647, 'g4': 0, 'g5': 0, 'g6': 316}
{'g1': 0, 'g2': 0, 'g3': 816, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 669, 'g4': 0, 'g5': 0, 'g6': 787}
{'g1': 0, 'g2': 0, 'g3': 573, 'g4': 0, 'g5': 0, 'g6': 730}
{'g1': 0, 'g2': 0, 'g3': 882, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 635, 'g4': 0, 'g5': 0, 'g6': 651}
{'g1': 0, 'g2': 0, 'g3': 879, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 892, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 809, 'g4': 0, 'g5': 0, 'g6': 842}
{'g1': 0, 'g2': 0, 'g3': 861, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 881, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 669, 'g4': 0, 'g5': 0, 'g6': 787}
{'g1': 0, 'g2': 0, 'g3': 866, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 824, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 871, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 650, 'g4': 0, 'g5': 0, 'g6': 152}
{'g1': 0, 'g2': 0, 'g3': 912, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 1, 'g2': 323, 'g3': 164, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 0, 'g2': 998, 'g3': 998, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 0, 'g2': 998, 'g3': 998, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 13, 'g2': 596, 'g3': 620, 'g4': 683, 'g5': 972, 'g6': 924}
{'g1': 2, 'g2': 875, 'g3': 500, 'g4': 989, 'g5': 998, 'g6': 998}
{'g1': 0, 'g2': 723, 'g3': 723, 'g4': 941, 'g5': 777, 'g6': 977}
{'g1': 85, 'g2': 0, 'g3': 4, 'g4': 952, 'g5': 745, 'g6': 924}
{'g1': 0, 'g2': 0, 'g3': 834, 'g4': 981, 'g5': 981, 'g6': 981}
{'g1': 0, 'g2': 0, 'g3': 695, 'g4': 892, 'g5': 970, 'g6': 973}
{'g1': 48, 'g2': 0, 'g3': 275, 'g4': 860, 'g5': 996, 'g6': 996}
{'g1': 0, 'g2': 0, 'g3': 994, 'g4': 999, 'g5': 994, 'g6': 994}
{'g1': 36, 'g2': 0, 'g3': 725, 'g4': 873, 'g5': 857, 'g6': 850}
{'g1': 0, 'g2': 269, 'g3': 201, 'g4': 996, 'g5': 908, 'g6': 990}
{'g1': 0, 'g2': 980, 'g3': 999, 'g4': 999, 'g5': 999, 'g6': 999}
{'g1': 0, 'g2': 992, 'g3': 992, 'g4': 992, 'g5': 992, 'g6': 992}
{'g1': 18, 'g2': 199, 'g3': 203, 'g4': 800, 'g5': 948, 'g6': 940}
{'g1': 0, 'g2': 0, 'g3': 812, 'g4': 996, 'g5': 996, 'g6': 958}
{'g1': 0, 'g2': 0, 'g3': 629, 'g4': 800, 'g5': 780, 'g6': 836}
{'g1': 0, 'g2': 0, 'g3': 261, 'g4': 975, 'g5': 971, 'g6': 861}
{'g1': 0, 'g2': 0, 'g3': 867, 'g4': 938, 'g5': 908, 'g6': 848}
{'g1': 23, 'g2': 0, 'g3': 164, 'g4': 937, 'g5': 690, 'g6': 935}
{'g1': 769, 'g2': 0, 'g3': 999, 'g4': 999, 'g5': 953, 'g6': 999}
{'g1': 196, 'g2': 0, 'g3': 193, 'g4': 790, 'g5': 502, 'g6': 915}
{'g1': 11, 'g2': 0, 'g3': 886, 'g4': 996, 'g5': 996, 'g6': 996}
{'g1': 0, 'g2': 0, 'g3': 895, 'g4': 890, 'g5': 953, 'g6': 941}
{'g1': 32, 'g2': 0, 'g3': 261, 'g4': 814, 'g5': 989, 'g6': 865}
{'g1': 0, 'g2': 0, 'g3': 998, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 0, 'g2': 0, 'g3': 774, 'g4': 826, 'g5': 774, 'g6': 905}
{'g1': 22, 'g2': 0, 'g3': 175, 'g4': 907, 'g5': 964, 'g6': 1000}
{'g1': 1, 'g2': 0, 'g3': 999, 'g4': 999, 'g5': 999, 'g6': 999}
{'g1': 49, 'g2': 0, 'g3': 663, 'g4': 931, 'g5': 873, 'g6': 904}
{'g1': 104, 'g2': 0, 'g3': 295, 'g4': 995, 'g5': 853, 'g6': 996}
{'g1': 0, 'g2': 0, 'g3': 995, 'g4': 995, 'g5': 995, 'g6': 995}
{'g1': 23, 'g2': 0, 'g3': 403, 'g4': 917, 'g5': 998, 'g6': 707}
{'g1': 0, 'g2': 0, 'g3': 511, 'g4': 995, 'g5': 997, 'g6': 997}
{'g1': 0, 'g2': 0, 'g3': 998, 'g4': 998, 'g5': 543, 'g6': 998}
{'g1': 35, 'g2': 0, 'g3': 475, 'g4': 868, 'g5': 999, 'g6': 954}
{'g1': 0, 'g2': 991, 'g3': 566, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 0, 'g2': 989, 'g3': 989, 'g4': 989, 'g5': 989, 'g6': 989}
{'g1': 7, 'g2': 0, 'g3': 0, 'g4': 775, 'g5': 907, 'g6': 966}
{'g1': 86, 'g2': 0, 'g3': 882, 'g4': 965, 'g5': 965, 'g6': 961}
{'g1': 22, 'g2': 0, 'g3': 0, 'g4': 898, 'g5': 886, 'g6': 819}
{'g1': 3, 'g2': 0, 'g3': 979, 'g4': 991, 'g5': 991, 'g6': 960}
{'g1': 3, 'g2': 0, 'g3': 633, 'g4': 908, 'g5': 770, 'g6': 902}
{'g1': 19, 'g2': 0, 'g3': 239, 'g4': 965, 'g5': 652, 'g6': 994}
{'g1': 0, 'g2': 0, 'g3': 995, 'g4': 995, 'g5': 995, 'g6': 995}
{'g1': 52, 'g2': 0, 'g3': 139, 'g4': 929, 'g5': 905, 'g6': 785}
{'g1': 992, 'g2': 0, 'g3': 1000, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 611, 'g2': 0, 'g3': 611, 'g4': 894, 'g5': 450, 'g6': 831}
{'g1': 57, 'g2': 0, 'g3': 447, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 6, 'g2': 0, 'g3': 999, 'g4': 999, 'g5': 985, 'g6': 999}
{'g1': 12, 'g2': 0, 'g3': 205, 'g4': 666, 'g5': 999, 'g6': 790}
{'g1': 17, 'g2': 0, 'g3': 800, 'g4': 961, 'g5': 996, 'g6': 996}
{'g1': 0, 'g2': 0, 'g3': 833, 'g4': 976, 'g5': 930, 'g6': 943}
{'g1': 7, 'g2': 0, 'g3': 567, 'g4': 1000, 'g5': 975, 'g6': 973}
{'g1': 21, 'g2': 0, 'g3': 997, 'g4': 997, 'g5': 896, 'g6': 997}
{'g1': 0, 'g2': 0, 'g3': 630, 'g4': 943, 'g5': 191, 'g6': 997}
{'g1': 50, 'g2': 271, 'g3': 407, 'g4': 997, 'g5': 949, 'g6': 997}
{'g1': 0, 'g2': 495, 'g3': 998, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 8, 'g2': 390, 'g3': 744, 'g4': 844, 'g5': 871, 'g6': 999}
{'g1': 15, 'g2': 0, 'g3': 677, 'g4': 917, 'g5': 969, 'g6': 1000}
{'g1': 0, 'g2': 0, 'g3': 999, 'g4': 999, 'g5': 999, 'g6': 999}
{'g1': 65, 'g2': 0, 'g3': 307, 'g4': 738, 'g5': 947, 'g6': 996}
{'g1': 15, 'g2': 0, 'g3': 782, 'g4': 997, 'g5': 455, 'g6': 997}
{'g1': 0, 'g2': 0, 'g3': 997, 'g4': 997, 'g5': 997, 'g6': 997}
{'g1': 4, 'g2': 0, 'g3': 533, 'g4': 696, 'g5': 910, 'g6': 907}
{'g1': 172, 'g2': 0, 'g3': 229, 'g4': 933, 'g5': 995, 'g6': 995}
{'g1': 13, 'g2': 0, 'g3': 993, 'g4': 993, 'g5': 993, 'g6': 993}
{'g1': 0, 'g2': 0, 'g3': 199, 'g4': 800, 'g5': 863, 'g6': 976}
{'g1': 53, 'g2': 0, 'g3': 889, 'g4': 997, 'g5': 944, 'g6': 997}
{'g1': 0, 'g2': 0, 'g3': 999, 'g4': 999, 'g5': 931, 'g6': 999}
{'g1': 2, 'g2': 0, 'g3': 493, 'g4': 643, 'g5': 132, 'g6': 849}
{'g1': 0, 'g2': 0, 'g3': 41, 'g4': 596, 'g5': 782, 'g6': 999}
{'g1': 0, 'g2': 0, 'g3': 997, 'g4': 997, 'g5': 997, 'g6': 997}
{'g1': 3, 'g2': 0, 'g3': 618, 'g4': 783, 'g5': 880, 'g6': 965}
{'g1': 10, 'g2': 0, 'g3': 310, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 510, 'g2': 0, 'g3': 761, 'g4': 782, 'g5': 891, 'g6': 763}
{'g1': 0, 'g2': 0, 'g3': 120, 'g4': 155, 'g5': 999, 'g6': 897}
{'g1': 27, 'g2': 0, 'g3': 999, 'g4': 999, 'g5': 999, 'g6': 999}
{'g1': 14, 'g2': 0, 'g3': 290, 'g4': 955, 'g5': 951, 'g6': 812}
{'g1': 0, 'g2': 0, 'g3': 901, 'g4': 993, 'g5': 993, 'g6': 993}
{'g1': 0, 'g2': 0, 'g3': 998, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 0, 'g2': 0, 'g3': 280, 'g4': 995, 'g5': 937, 'g6': 783}
{'g1': 0, 'g2': 0, 'g3': 955, 'g4': 994, 'g5': 994, 'g6': 994}
{'g1': 0, 'g2': 0, 'g3': 246, 'g4': 844, 'g5': 927, 'g6': 309}
{'g1': 6, 'g2': 0, 'g3': 673, 'g4': 717, 'g5': 974, 'g6': 996}
{'g1': 0, 'g2': 0, 'g3': 311, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 0, 'g2': 0, 'g3': 998, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 0, 'g2': 770, 'g3': 713, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 0, 'g2': 996, 'g3': 996, 'g4': 996, 'g5': 996, 'g6': 996}
{'g1': 2, 'g2': 630, 'g3': 634, 'g4': 968, 'g5': 897, 'g6': 968}
{'g1': 40, 'g2': 0, 'g3': 529, 'g4': 987, 'g5': 815, 'g6': 997}
{'g1': 0, 'g2': 881, 'g3': 0, 'g4': 0, 'g5': 584, 'g6': 881}
{'g1': 0, 'g2': 0, 'g3': 68, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 285, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 488, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 488}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 0, 'g3': 0, 'g4': 0, 'g5': 0, 'g6': 0}
{'g1': 0, 'g2': 493, 'g3': 339, 'g4': 1000, 'g5': 1000, 'g6': 1000}
{'g1': 0, 'g2': 998, 'g3': 998, 'g4': 998, 'g5': 998, 'g6': 998}
{'g1': 0, 'g2': 1000, 'g3': 1000, 'g4': 1000, 'g5': 1000, 'g6': 1000}
